[7.5174061e-11 1.2093131e-13 2.1911371e-13 4.0405399e-09 3.7953696e-15
 9.5393346e-12 3.6134931e-08 9.9973255e-01 1.6335410e-09 5.7846076e-12
 2.5794815e-04 3.1222167e-12 4.3077816e-13 5.4104146e-07 9.7480973e-12
 2.7985918e-09 1.8183287e-10 1.2127360e-06 1.6272279e-13 2.0995494e-09
 1.4333150e-07 2.7132513e-11 1.1451859e-06 4.2255756e-12 3.8090218e-13
 3.1562056e-06 4.6671337e-13 2.7523088e-06 1.9960085e-09 4.0830250e-09
 4.8974209e-07 1.0265018e-08 1.9224561e-12 2.3222521e-13 2.1158156e-12
 2.2489035e-09 2.2289361e-08 2.1050579e-10]
[6.4063736e-04 1.2433000e-12 6.0735461e-13 2.3950514e-07 2.5582145e-12
 8.8186758e-12 2.0263316e-03 7.7265622e-06 2.8744356e-08 1.8781755e-14
 1.7152462e-07 1.1906838e-08 1.0779124e-06 7.7382702e-01 2.3833798e-02
 6.9525704e-04 1.9583471e-17 9.2917520e-07 2.1361109e-12 2.2603185e-03
 1.9584285e-01 5.6193467e-11 7.0294950e-06 1.2259708e-08 6.5141864e-13
 2.8314011e-07 1.3768557e-07 2.3504703e-05 7.2354235e-04 1.5039552e-05
 9.5400467e-12 1.1725460e-06 2.5574769e-09 4.1206764e-15 1.8144274e-07
 1.7599353e-11 5.0874350e-11 9.2800095e-05]
 3.58478900e-08 1.12215206e-08 6.76062373e-10 8.93935592e-10
 6.45067767e-13 1.07403989e-15 2.21428709e-11 4.94042411e-11
 1.06898995e-11 9.96110416e-11]
[6.4323139e-01 5.0294424e-05 1.8106943e-05 4.4900717e-05 1.6974573e-03
 9.8980227e-03 4.5104515e-02 3.0988394e-05 1.1776177e-07 6.8054834e-07
 4.9808673e-06 5.9555754e-07 6.8655715e-04 1.0651915e-05 2.9077606e-05
 6.3468283e-04 1.8832183e-06 9.3576222e-05 1.6150760e-03 1.5082615e-05
 7.8297631e-07 6.7664347e-05 9.1344392e-04 3.0940364e-04 4.5778052e-05
 7.8710861e-04 1.6006142e-04 2.6770051e-05 9.3037918e-02 2.5997027e-03
 4.0239264e-04 1.7123122e-02 8.9392957e-04 4.2047897e-05 1.7840993e-01
 7.7748467e-04 7.9351768e-04 4.4020903e-04]
[4.5499208e-05 4.3977302e-01 3.8669954e-05 2.8446555e-01 2.6926402e-05
 8.4573294e-05 3.5131613e-03 2.1627732e-03 5.8549677e-04 4.3166567e-02
 7.2398417e-02 8.7357710e-10 5.5162625e-05 7.2086345e-07 3.0805449e-09
 4.5007415e-08 1.0965163e-05 3.4215979e-03 8.1913575e-04 2.3569305e-06
 2.7412135e-04 1.0451113e-07 7.8332694e-03 1.1873445e-07 4.6832100e-03
 3.0346934e-02 3.0355901e-04 4.7299668e-06 5.6140427e-03 1.3992530e-02
 7.0531773e-03 6.6622332e-02 5.1413546e-03 1.0005026e-05 7.5329519e-03
 1.1410922e-06 1.2583796e-05 3.1972552e-06]
[3.52216452e-01 1.04013003e-08 3.19394000e-09 6.34634034e-08
 3.02557837e-08 1.77640663e-06 6.28967702e-01 2.60671101e-07
 9.99182403e-10 1.17507098e-11 6.75552503e-09 1.06502633e-10
 4.43272766e-05 3.01519754e-06 9.60243938e-08 1.07668154e-02
 3.30927928e-12 5.79864889e-07 6.83775909e-07 1.86085401e-06
 1.29143245e-05 2.72921216e-06 7.54150315e-05 1.21160622e-06
 1.79771720e-09 9.74243540e-06 1.20154594e-03 1.40106158e-05
 5.32139675e-04 7.03587511e-06 1.76842985e-08 4.80096787e-05
 7.75604292e-08 8.20545465e-10 3.15314028e-05 6.23085716e-09
 2.02189980e-08 6.05991855e-03]
[8.6419128e-08 9.2335660e-03 9.6989277e-07 2.9699951e-08 9.2458412e-02
 2.9889058e-09 4.0890609e-07 2.6096669e-07 2.8038463e-09 1.3440892e-17
 5.7506835e-09 9.0600508e-08 2.6100492e-13 2.8779905e-09 5.5246478e-11
 5.9147094e-13 1.1873197e-02 5.7462687e-03 1.4461183e-07 9.9413808e-07
 5.8078653e-11 2.5457021e-08 3.2888599e-07 3.3395975e-09 8.0057139e-10
 4.2519891e-06 2.6269975e-06 7.0084963e-07 4.9535947e-07 5.1259738e-04
 1.0911060e-03 5.4312847e-04 3.4005211e-03 8.3577228e-01 1.9202585e-05
 3.6284283e-02 3.0538072e-03 1.5194624e-07]
[4.49042664e-10 3.80548109e-08 5.44764134e-07 9.99662161e-01
 3.47399435e-07 1.19796013e-07 7.95669393e-07 5.13433879e-05
 1.83863435e-07 1.20076787e-13 7.23598760e-07 1.20883907e-08
 7.72306485e-09 5.85733027e-08 4.34927511e-10 2.21685489e-10
 9.89815021e-07 1.42531062e-04 1.27728185e-06 2.21144114e-06
 1.64210068e-09 3.18058113e-08 8.64371304e-06 7.42633510e-09
 1.47587095e-10 1.00499885e-04 2.66100875e-09 3.54780559e-06
 4.04919698e-09 1.55478759e-08 2.35011680e-06 4.77934634e-08
 6.40931466e-06 3.84338506e-07 1.99412079e-06 1.64949185e-07
 1.24648832e-05 5.08714626e-10]
[7.7515665e-08 2.4514518e-06 9.4504358e-08 2.3030127e-05 1.7772599e-06
 2.0244239e-05 6.0867646e-04 1.8381664e-07 4.6226987e-08 1.9523271e-10
 2.2553126e-09 5.0059738e-05 5.5193562e-02 2.8470090e-06 1.2696696e-06
 4.1787644e-07 1.7343264e-07 9.9351801e-08 1.4831400e-02 6.8845507e-03
 3.4266571e-04 3.4733359e-02 1.2547790e-01 6.0685707e-04 7.5976783e-01
 2.0862812e-05 9.1931201e-04 1.6428310e-05 5.7359575e-05 1.8356001e-05
 4.0912431e-07 1.8817824e-05 3.3254785e-04 8.0532999e-08 6.2869993e-05
 5.5091633e-08 7.2337383e-07 2.5413949e-06]
[1.12971105e-02 7.78655449e-05 1.47315873e-07 3.47647501e-11
 4.03407694e-06 1.29973010e-08 2.36670923e-04 1.27044797e-04
 3.27150573e-08 2.13990121e-13 4.60095098e-03 1.44412397e-05
 1.01640329e-09 2.67346739e-04 2.47308380e-05 1.17409979e-06
 1.01537644e-05 3.78912449e-01 1.90492500e-12 4.24425770e-03
 2.38084904e-05 1.59206393e-09 1.65496225e-04 2.58562576e-08
 1.77095156e-08 1.14101931e-04 1.61414064e-08 2.72801728e-03
 1.61971394e-02 1.57357380e-02 2.21936958e-08 3.98108512e-01
 3.57331429e-03 2.98298168e-08 1.16030108e-02 1.33250665e-04
 1.27759097e-06 1.51797801e-01]
[6.7222663e-07 8.7762193e-04 5.5439014e-04 7.2659986e-06 7.8117519e-05
 1.4503477e-06 3.5581415e-06 3.1587537e-02 1.3383206e-07 9.3760208e-17
 8.3356412e-08 7.3783209e-05 6.2450362e-10 3.4483486e-07 1.9572754e-08
 3.0979823e-09 3.1795789e-04 2.4245612e-06 1.9708843e-09 1.1043649e-03
 1.1329330e-03 4.5237239e-06 4.6280031e-03 3.4056573e-08 5.1550552e-07
 4.0503534e-07 3.3572473e-08 1.7042441e-03 4.9782038e-04 3.4928354e-03
 9.8774478e-02 8.0541946e-04 4.6916839e-06 4.9884386e-02 1.1750516e-04
 7.0501256e-01 9.9329591e-02 4.0656437e-07]
[7.4860124e-10 2.7784348e-11 2.3227012e-14 2.4878788e-09 1.2348379e-16
 2.2674143e-12 1.7395330e-07 9.2677074e-03 3.8696304e-09 2.1716619e-07
 2.1133050e-03 1.5784853e-11 4.7992627e-13 1.3905105e-07 3.1756256e-12
 3.9500347e-12 9.1650119e-09 1.5191573e-07 1.1895747e-12 4.6897047e-10
 2.0692403e-07 9.5529296e-12 3.7041811e-08 6.6812708e-11 1.5927366e-10
 9.8861629e-01 3.9141913e-13 2.7403726e-07 5.8410791e-07 4.1195028e-07
 4.7192154e-07 4.8666397e-08 3.1333948e-12 1.4361810e-14 2.7886018e-11
 3.2319256e-10 3.4896622e-10 3.3629808e-09]
[1.0651492e-02 9.6199114e-04 2.1351541e-05 8.2616461e-06 1.8840217e-06
 3.2745645e-06 3.3022815e-04 1.4762337e-04 1.7769769e-07 1.4355191e-08
 4.5155630e-05 2.0419816e-03 2.7861274e-04 1.7362663e-04 5.9525788e-05
 4.5236527e-07 3.7223881e-06 9.7620703e-04 4.1770929e-07 7.4705976e-04
 2.0451973e-04 3.6633469e-06 1.2120162e-02 7.9373849e-06 9.8149304e-04
 1.1089935e-04 2.3785055e-06 9.2522125e-05 8.7716401e-01 5.4996502e-02
 7.7215349e-04 1.2805471e-03 1.5272107e-04 5.9627491e-05 9.0197390e-03
 8.1840472e-04 2.3412826e-02 2.3469478e-03]
[2.10733567e-18 4.63268689e-17 1.28150434e-16 1.39770560e-13
 8.49675078e-20 9.34895813e-20 1.68691154e-15 1.07159281e-09
 9.99999762e-01 8.58454441e-22 3.00341374e-09 3.84806621e-25
 1.10320834e-26 1.78294983e-16 5.81804592e-20 7.71790878e-17
 5.20686174e-17 5.55865250e-13 3.12555332e-20 1.40526588e-12
 7.11473311e-11 1.34752131e-23 2.61785102e-20 6.63450086e-24
 8.04915424e-23 8.77179379e-18 1.51986435e-22 8.86948210e-16
 1.52143361e-18 1.70053048e-16 6.75585496e-19 2.76647086e-07
 1.52819188e-19 3.39729853e-22 2.83921672e-17 1.87283505e-21
 6.33433076e-17 1.00022660e-19]
[1.48882100e-06 3.94409144e-05 5.82821897e-08 8.08259574e-06
 4.74882321e-11 1.69623782e-08 1.64355552e-05 2.09210496e-02
 2.31895447e-05 2.87927060e-06 2.88688056e-02 3.59460159e-08
 3.11370592e-08 2.54688166e-06 4.47655142e-11 8.54104565e-11
 1.59748106e-05 2.63707247e-04 4.34688872e-08 6.73627028e-07
 3.60690930e-04 1.50434857e-07 2.64764618e-04 7.57195018e-09
 2.28975419e-04 9.09246206e-01 7.36647650e-08 2.54211955e-05
 3.62939987e-04 1.06141949e-03 3.80633995e-02 2.02780910e-04
 2.71005945e-07 3.18790434e-08 4.44074573e-07 1.68171221e-06
 1.62488013e-05 1.00856944e-07]
[2.1095428e-04 1.2406710e-03 6.0379841e-07 1.3136769e-04 5.2248328e-03
 5.9614740e-05 5.6399353e-02 3.0069916e-05 5.8721316e-06 2.2984810e-10
 3.6720747e-05 3.3517194e-06 4.9041910e-07 4.5729114e-04 3.7388102e-06
 1.5783472e-07 2.0011436e-04 8.4453450e-06 2.2002287e-02 1.4478530e-04
 7.6575503e-03 2.5547556e-06 1.2747446e-02 4.3857493e-05 3.5724646e-05
 4.8011323e-05 1.8303946e-05 1.2971986e-04 5.2558975e-05 7.5255164e-05
 5.1809716e-06 1.9426212e-01 4.8190411e-04 5.7158849e-07 6.9818509e-01
 7.1134872e-07 3.3485021e-06 8.9368747e-05]
[2.18076028e-08 7.74722267e-03 5.00250508e-06 9.88299966e-01
 3.18806007e-04 1.46264540e-07 1.29692367e-07 4.26044577e-09
 1.54779833e-08 2.37305343e-14 4.20966526e-11 6.20112273e-09
 3.50238172e-09 1.04737746e-10 5.40443357e-10 1.85785120e-11
 2.49940440e-05 3.58987636e-05 2.64002825e-03 9.18379158e-07
 2.77622869e-10 4.01727220e-08 3.29450529e-08 8.57389580e-07
 4.04208834e-07 4.92245499e-06 1.52779966e-09 3.81030762e-09
 1.87064653e-09 5.95137817e-06 2.76732862e-06 2.26487103e-07
 5.48005046e-04 1.30360568e-04 1.01444391e-04 1.22498852e-04
 9.24983397e-06 5.08866782e-10]
[7.9252942e-17 6.6736785e-13 6.6168447e-13 6.4923187e-09 9.5589965e-14
 6.3194248e-14 1.4458214e-10 1.0695192e-07 9.9999976e-01 4.8255501e-15
 1.3769139e-08 3.1748585e-20 1.8184872e-19 4.3316574e-14 2.1757584e-16
 1.8798346e-14 3.7665329e-14 1.0188638e-11 9.0488733e-15 4.3467994e-12
 5.5269473e-09 4.2224743e-16 5.8207380e-18 1.1827932e-19 8.4571226e-16
 5.1364169e-12 3.2818368e-16 6.7870314e-12 8.7609727e-15 3.7289447e-12
 1.3578639e-13 1.5739022e-07 7.0141931e-17 7.1842257e-18 5.0315624e-14
 7.6862326e-18 2.2236666e-12 2.5136896e-17]
[1.2061944e-05 1.2162025e-08 1.3199751e-10 4.4368118e-08 1.5516173e-12
 1.5492805e-07 4.0792678e-03 9.3646929e-02 3.9688807e-06 1.1701881e-05
 2.4386607e-01 1.6546033e-10 3.9338688e-10 3.5362744e-05 8.7187884e-09
 1.1969048e-07 6.9914080e-07 1.3881286e-06 4.1186002e-08 5.1413247e-07
 4.3231459e-05 3.8597112e-09 4.2455373e-05 4.7590060e-08 6.6764187e-08
 6.5416414e-01 1.7916794e-09 1.2952177e-04 2.1416960e-04 1.8497169e-04
 3.0626972e-05 3.5304939e-03 3.5410326e-09 2.2207810e-11 6.7131040e-08
 1.3806611e-08 3.5953708e-08 1.7998497e-06]
[5.1116633e-08 3.8182137e-08 3.9829534e-10 1.5108825e-06 3.9350450e-12
 9.5640174e-10 1.3153731e-06 4.9013371e-04 2.1817752e-06 1.5613754e-04
 9.9845064e-01 3.7265094e-11 2.4588878e-09 7.7239413e-08 3.9680914e-10
 2.4865332e-10 5.2179407e-09 3.4405111e-05 7.2367795e-10 4.5656297e-08
 3.0137917e-06 7.4366728e-12 7.8945714e-06 2.6214217e-11 3.7850202e-07
 3.9069005e-04 1.9798741e-11 1.5507013e-08 1.1271753e-04 1.3443676e-05
 8.9064650e-07 3.3443348e-04 5.6414788e-08 5.7309012e-11 4.6939746e-08
 4.1223941e-10 3.5066625e-09 6.4733774e-09]
[2.5525402e-08 8.9861152e-10 6.5742993e-12 1.0041667e-06 7.9147973e-12
 3.0438069e-11 2.2627521e-06 8.1075758e-01 6.9695339e-08 2.0015875e-07
 1.8844900e-01 5.1620208e-11 7.7878037e-10 3.5412106e-07 3.5682939e-09
 1.4054576e-09 2.5323043e-08 6.4144515e-05 3.0787411e-11 2.3400158e-08
 6.8207548e-05 7.2109908e-11 3.7961188e-05 1.3677942e-11 7.6540121e-11
 5.3431821e-04 3.1655355e-11 7.7876223e-07 1.2976889e-06 1.4514457e-05
 2.7936301e-06 6.5357272e-05 1.2141556e-08 1.3772131e-11 4.4531117e-09
 7.6374835e-09 5.6258397e-08 6.7078521e-09]
[4.0789858e-10 4.6159148e-05 3.1529121e-02 4.1323415e-06 3.5684778e-07
 5.5956435e-01 3.1768511e-06 1.2939117e-05 4.0202482e-05 3.4939863e-08
 7.4753492e-10 4.4113995e-06 2.6090952e-04 1.0429286e-07 1.8214211e-06
 1.0102219e-08 2.7282687e-09 2.9779815e-06 2.0769895e-03 1.6194804e-03
 3.0881024e-04 1.4494864e-03 5.7298341e-04 9.0769490e-06 3.9550868e-01
 1.1731334e-10 1.3890731e-05 3.4822006e-06 6.8233735e-03 2.3241517e-08
 1.1417724e-06 1.2622705e-04 5.0973522e-08 5.5209153e-08 1.6862059e-06
 3.0942413e-09 1.3763220e-05 3.1171746e-11]
[1.03602360e-09 3.91380695e-07 1.31540701e-09 5.01473263e-09
 9.17835052e-07 6.38813585e-11 6.20550722e-08 1.09117027e-09
 5.79314103e-13 9.64033703e-20 8.10334438e-12 9.75994945e-01
 7.26527194e-09 1.43616358e-04 2.01743399e-03 6.34760138e-16
 2.32119703e-07 4.07294598e-09 3.59736646e-07 1.84445400e-02
 1.70878798e-06 1.73843364e-05 2.07122162e-06 1.15559060e-05
 1.35352802e-05 5.49460026e-11 2.34410547e-11 2.00118592e-07
 1.00083316e-05 6.76154377e-05 1.06279245e-07 1.30605841e-07
 4.43100771e-06 1.65000500e-07 3.28760663e-09 1.98448720e-06
 3.26661160e-03 2.14966356e-09]
[7.1973915e-07 2.3686201e-07 8.4345118e-07 9.9986625e-01 1.8938355e-09
 3.5373088e-08 1.2343560e-05 2.4671656e-06 1.1469913e-07 4.6332271e-09
 3.3767100e-07 2.3399779e-11 3.9138727e-06 7.1699432e-08 2.1488022e-09
 9.1861256e-09 2.7172500e-11 4.6417126e-06 2.6273615e-06 2.8747382e-07
 1.3969490e-05 6.0199170e-09 1.8193536e-05 1.4790730e-09 1.0860648e-08
 2.6213687e-05 3.6864458e-05 3.2511832e-07 5.5365808e-07 5.4688383e-07
 4.3041719e-06 1.8376186e-06 4.7246115e-08 3.5134295e-09 2.1486951e-06
 5.3983162e-10 6.2127782e-08 1.4146831e-09]
[9.1937545e-06 4.8128325e-02 2.3648735e-02 2.2907809e-05 3.8893986e-01
 8.0521619e-03 2.5917723e-07 2.6923492e-06 1.8574310e-10 6.5310484e-15
 7.3936302e-09 1.5013618e-03 1.4659240e-06 3.7814505e-07 5.1239488e-04
 1.4605446e-06 1.8575009e-02 3.5595064e-04 7.1600925e-07 1.9415803e-02
 1.3092161e-10 9.5786690e-04 8.5639949e-05 5.4818531e-03 6.9464409e-07
 4.2250676e-07 7.1807890e-06 1.0403612e-03 1.6710443e-05 1.2381269e-04
 5.6037489e-08 2.5698480e-03 3.1918365e-01 1.2619510e-01 8.4320825e-05
 3.4710094e-02 2.8870095e-04 8.4984757e-05]
[6.3986595e-06 2.9317140e-15 3.3182268e-13 2.3948756e-09 8.9352059e-12
 4.1749187e-12 5.4633952e-06 6.1303020e-09 5.3066698e-13 1.7514329e-17
 1.9808146e-09 5.9535427e-07 7.3934983e-09 9.9416441e-01 5.0854390e-03
 2.0672940e-05 2.8434948e-18 4.1194369e-07 3.1068178e-12 2.2395956e-04
 1.3154062e-05 1.6714931e-10 9.8266719e-07 5.4969419e-08 1.7406339e-12
 3.5272269e-12 4.2180535e-08 9.2983475e-07 4.7413324e-04 8.7181364e-09
 5.6216546e-12 5.7288709e-08 8.3576729e-10 5.4765600e-14 6.0511735e-07
 1.6279552e-11 1.6500366e-09 2.7167578e-06]
[1.5546973e-03 2.0404046e-07 1.8914811e-03 7.0206675e-05 5.4643600e-04
 1.5284783e-01 2.0498788e-02 3.4538839e-08 2.9758345e-11 7.1628614e-12
 2.9132035e-08 5.7162030e-04 6.7587906e-01 5.5723818e-04 4.2853028e-02
 5.7257782e-04 3.2427630e-11 9.3152930e-06 6.2704604e-04 3.1934684e-04
 8.5762298e-07 1.5230478e-03 3.1052594e-04 3.6871594e-03 3.3383760e-05
 4.5450773e-07 6.6279911e-02 2.6484191e-02 2.6571902e-03 5.4557131e-06
 1.8763530e-10 6.8650224e-05 6.7362776e-06 3.1662477e-08 1.2380337e-04
 2.1214643e-09 2.8098286e-06 1.6819098e-05]
[1.8019360e-03 7.5696953e-05 6.0691698e-05 3.5926655e-07 4.3794393e-04
 3.2880885e-04 2.7294080e-05 3.8348142e-07 2.0084932e-11 7.8466664e-17
 3.4543390e-10 2.1071104e-05 8.4906382e-08 1.7613831e-05 1.9257260e-07
 3.2382013e-04 2.2313732e-07 3.6682413e-04 1.0118022e-07 5.9937930e-04
 6.6895529e-07 4.8328195e-05 1.1396006e-04 2.8660457e-04 1.3531587e-07
 1.0525505e-05 1.5677104e-02 9.1677403e-01 1.1154569e-04 8.5723063e-05
 3.0741630e-05 1.8036018e-05 9.7040793e-06 6.8946531e-05 4.4159353e-02
 1.8107863e-02 1.5394625e-04 2.8037233e-04]
[7.6106645e-08 6.0514083e-08 5.2788273e-06 1.2796442e-08 3.2785611e-08
 1.7931107e-08 1.3002181e-01 5.1136471e-05 4.7210456e-04 1.2598511e-15
 1.5322693e-03 2.2833269e-09 1.0841281e-12 1.4658622e-04 3.9058185e-07
 6.4863471e-08 3.7011208e-08 1.7244434e-03 2.5795000e-08 9.7478470e-03
 6.3704520e-02 7.2669717e-11 1.1613476e-04 8.1509417e-11 8.6556035e-08
 2.3405819e-07 5.0356143e-11 4.7298512e-04 6.4577084e-06 2.7506289e-03
 3.8500679e-07 7.8924322e-01 1.3750532e-07 3.5897254e-09 2.5823406e-06
 6.0538414e-09 1.7805816e-07 1.6369965e-07]
[3.88391293e-03 3.66606905e-08 4.07265043e-06 1.94480026e-06
 2.24372088e-05 2.70067510e-04 9.94304001e-01 1.64064033e-08
 5.61247437e-10 1.15163955e-10 3.93072880e-10 3.64129455e-08
 4.04147373e-04 5.61508841e-06 5.23558774e-05 1.61164891e-04
 6.83595264e-11 3.12333782e-07 1.20944924e-05 6.00860985e-05
 4.91515721e-07 9.16235003e-05 1.35957143e-05 1.84203673e-05
 8.20323365e-08 3.14973249e-07 5.42030844e-04 7.14292037e-06
 2.73438800e-05 1.85781591e-05 6.18121909e-09 6.85303576e-07
 7.20409344e-06 2.70158296e-07 2.01507701e-05 5.80168047e-09
 4.63605119e-08 6.96933203e-05]
[2.9776022e-09 1.0911230e-14 1.5912869e-16 1.8264336e-14 4.5856786e-13
 6.3453157e-18 7.1318929e-10 8.7066558e-09 9.4612285e-13 5.5908753e-29
 1.0633920e-07 1.3096553e-06 1.7826069e-22 5.2997541e-01 6.2836392e-07
 2.4107850e-08 4.1897304e-17 1.4951394e-03 1.3949694e-21 6.8648369e-03
 9.8078139e-04 1.3353064e-19 5.0960618e-09 6.4138531e-16 4.5487029e-19
 2.8016616e-13 1.1658936e-18 4.6053493e-01 1.4209451e-06 1.3752481e-04
 1.4337552e-12 6.6457856e-06 1.4809550e-13 2.3672161e-15 1.4958736e-09
 1.0288018e-06 3.9685119e-10 1.5129352e-07]
[2.50047992e-06 4.22638868e-06 8.57587224e-07 1.08974791e-05
 1.41064874e-07 2.33865576e-05 2.50055292e-03 2.76543892e-06
 1.04458718e-06 1.71899794e-09 1.18953258e-05 2.31300819e-05
 1.66357073e-04 1.10148785e-05 1.30818080e-04 1.04617681e-09
 4.19111784e-05 8.56246118e-07 2.27394551e-02 5.38389664e-04
 1.01236522e-03 1.43070461e-03 1.14785237e-02 1.01204952e-02
 9.30809081e-01 6.05571995e-06 4.60040894e-09 2.64675293e-07
 1.38231867e-03 8.61360968e-05 2.51203055e-05 5.86590497e-03
 8.42546299e-03 1.44213601e-07 5.38516499e-04 5.69432812e-09
 2.60862452e-03 1.13574096e-07]
[2.7092800e-03 6.5910534e-11 2.6351966e-14 5.6452049e-10 5.2345717e-10
 1.9184643e-11 9.3961660e-07 5.5928401e-10 1.7585629e-14 5.5131782e-15
 2.0591238e-10 6.6067991e-11 3.8753917e-10 8.9394644e-06 3.2006323e-08
 2.9690649e-05 1.2386558e-15 6.5604168e-06 4.7274104e-13 9.9459703e-09
 6.3616179e-10 1.8556290e-13 3.4449883e-08 6.8737913e-09 6.4686350e-16
 1.3673472e-09 5.9544387e-08 7.8433668e-09 6.2441868e-06 3.3469355e-08
 6.6649533e-12 1.6563320e-08 9.9829736e-09 2.5494273e-11 1.1958755e-05
 9.6366326e-10 7.4267033e-12 9.9722618e-01]
[2.8088047e-18 4.7916340e-15 2.4494835e-16 2.2364612e-12 3.9776336e-16
 6.7305991e-18 5.5406463e-10 3.0122704e-10 9.9999607e-01 2.5289622e-18
 1.1243894e-09 6.9123794e-25 5.1075203e-23 7.7082268e-14 2.4319133e-17
 4.7927099e-16 1.2613004e-15 1.2775797e-13 1.8444920e-14 1.3386621e-13
 3.7410528e-06 3.7773120e-17 2.8780800e-18 1.6949761e-21 2.1954757e-17
 4.7404527e-16 1.0978357e-17 1.0272712e-13 1.4333505e-17 1.3666685e-11
 1.0028502e-14 2.6367411e-07 2.7389596e-18 2.5866210e-21 1.0357419e-15
 1.8431167e-22 5.6490702e-15 4.7786592e-21]
[3.35753356e-07 5.71707570e-10 2.66138880e-08 6.69828069e-07
 1.74656831e-10 1.29001085e-08 2.10716266e-07 1.36536664e-06
 1.74644248e-13 4.88302847e-17 1.61782641e-08 2.35294629e-05
 1.10253644e-07 3.62559367e-04 1.63028358e-06 1.27107512e-06
 9.35748007e-12 5.08655328e-04 1.01501717e-10 8.57999476e-05
 1.50960608e-04 3.49330200e-08 3.99600528e-03 3.42033132e-07
 2.47602383e-10 9.05505476e-06 8.57164011e-08 9.94803488e-01
 2.37663608e-06 6.90767195e-07 8.33282499e-10 2.39922326e-09
 3.23068816e-09 1.36878356e-10 4.86784957e-05 6.53643824e-08
 1.73712493e-08 1.89694754e-06]
[1.90498781e-08 1.25158248e-08 7.77452624e-06 7.09114174e-05
 1.28961631e-06 5.00240776e-06 4.95066524e-05 1.39962296e-07
 1.57552871e-09 1.58165933e-16 2.01553843e-10 7.53866116e-05
 5.93546565e-06 7.35012873e-05 5.89863193e-05 3.86706134e-08
 2.49224003e-10 1.34475826e-07 6.38278853e-03 9.74901021e-01
 3.50243121e-04 2.00742343e-03 9.06692818e-03 5.80287538e-03
 1.01463025e-04 4.28085478e-08 6.92672402e-05 2.41375674e-04
 8.31428770e-05 3.34708428e-04 2.36232108e-06 1.86919252e-07
 2.21148493e-05 1.21012317e-06 7.15756485e-08 7.72042313e-07
 2.83297180e-04 2.87290103e-08]
[4.2576272e-02 2.1578979e-05 1.7431737e-06 3.8771591e-01 6.8557914e-05
 6.2521617e-04 2.2792593e-02 1.0540758e-03 2.0979719e-06 3.2410587e-04
 4.7242362e-03 5.5459268e-06 1.3137033e-02 1.5481857e-04 1.4520770e-04
 1.5783131e-04 1.5137803e-05 3.3651770e-04 1.6255925e-03 3.4384266e-05
 3.2657172e-05 1.0300466e-05 5.4245205e-03 2.1310631e-04 1.8375862e-05
 4.7592369e-01 1.0607146e-05 1.7138670e-04 2.8019149e-03 3.0879112e-04
 2.2755707e-04 1.2755833e-03 2.9896798e-03 9.4007182e-06 3.4751106e-02
 5.6455974e-05 6.2961917e-05 1.9351122e-04]
[1.13044975e-04 1.98357429e-05 1.28395214e-07 8.97850532e-06
 2.95938218e-10 7.93138770e-06 1.10083140e-01 5.93418106e-02
 6.78343276e-05 5.05310059e-01 5.25256172e-02 7.93898502e-10
 1.07204369e-05 6.88916180e-06 3.06837649e-08 8.39880165e-09
 4.13066937e-06 3.34339717e-07 1.35291231e-07 5.08245023e-07
 2.68552988e-03 7.00380820e-09 5.72464596e-05 8.08142886e-08
 1.87779369e-05 2.28137821e-01 1.89004403e-08 1.44630776e-05
 6.67584187e-04 3.14794124e-05 1.11877546e-06 4.08748202e-02
 3.77541305e-08 6.61026399e-12 9.59357567e-06 2.89480634e-10
 5.67623726e-10 2.60067367e-07]
[5.6290814e-05 1.4580201e-04 4.3079704e-06 5.5671439e-06 3.7155814e-07
 1.6317119e-05 3.0913186e-06 3.0146987e-06 2.9734449e-06 1.3033585e-08
 3.0890831e-07 1.0465162e-06 1.2877674e-06 6.7845178e-07 1.9087773e-04
 2.2708962e-06 3.7045916e-07 1.2047404e-03 1.2001620e-04 1.6713447e-04
 3.0683074e-07 2.8095539e-05 1.1269867e-04 6.3860891e-05 9.4016286e-05
 2.9562395e-06 4.1445940e-08 3.5897216e-08 9.8743260e-01 2.5953862e-03
 5.0470235e-06 3.9033141e-04 8.8832952e-05 2.0571346e-04 3.7876547e-05
 2.2861267e-04 6.6916170e-03 9.5534990e-05]
[7.06073479e-04 1.94928609e-03 3.97485792e-06 3.50132432e-05
 9.25247878e-05 1.68401675e-05 5.95304555e-05 1.00313715e-04
 7.29972135e-06 2.01525321e-08 5.34351729e-03 9.34929903e-06
 4.75436735e-07 2.16017470e-05 8.59855754e-06 1.29678108e-06
 1.64893412e-04 4.42437537e-04 1.87897626e-06 4.16024006e-04
 1.36981631e-04 3.93781193e-07 5.13331499e-03 6.35719516e-07
 8.87444548e-05 1.59162190e-02 1.21767880e-06 1.98925054e-03
 2.54588842e-01 2.01526023e-02 2.18894668e-02 4.13836747e-01
 4.82381613e-04 3.73528892e-04 9.31386724e-02 1.32412538e-01
 3.04561444e-02 2.14569154e-05]
[1.8011035e-06 4.2899887e-06 9.7418081e-08 8.0224359e-05 1.2241814e-07
 1.9765456e-07 1.2025675e-03 1.3498598e-04 6.7049587e-07 2.6983746e-10
 6.8254135e-06 2.4976398e-04 7.3021602e-06 4.3503984e-04 2.0589316e-04
 1.1247661e-10 3.5712426e-04 2.1647711e-06 4.4750914e-01 1.5256231e-04
